Time_s,FUN_N,ECU_N,ECRL_N,ECRB_N
45.6,0.0,46.84717294194764,37.19873720177434,27.276277023836016
45.61,0.0,46.54370287588063,36.06352542012416,31.904567328902623
45.62,0.0,42.415974637454646,38.20453846836141,31.468328236193347
45.63,0.0,42.97887061621479,37.03216537160499,32.72572916347696
45.64,0.0,42.74914831153255,39.32323427140071,36.83575080205867
45.65,0.0,46.66750490351146,37.10639558249324,29.2521431348479
45.66,0.0,45.24140348670305,37.83102715692042,26.72951701873497
45.67,0.0,41.52340514430227,35.217057779268444,32.043868304655604
45.68,0.0,45.243926759984184,36.40015047163425,31.25926387588001
45.69,0.0,45.51086491592393,37.68926505259064,29.909541899330414
45.7,0.0,44.64630404276038,33.64003296868191,33.34428809889671
45.71,0.0,41.941153694966765,32.398661126567745,28.709236764002345
45.72,0.0,43.10138702387857,36.33934306821698,30.709101564528925
45.73,0.0,43.77681161969175,38.58987565075683,35.518121601391826
45.74,0.0,39.738491295458466,38.488506919855624,30.61294237053271
45.75,0.0,43.113916922480385,37.80677215345089,27.596372410975007
45.76,0.0,40.61207708748292,36.23146532333351,28.106105023506643
45.77,0.0,43.61022556671719,36.22761343083262,32.50052513021037
45.78,0.0,43.877989682044166,36.03672344617131,31.835290267758964
45.79,0.0,42.8613713417581,36.78496983210608,30.81323103947457
45.8,0.0,46.6278757122936,36.36339638643371,30.711340736414982
45.81,0.0,41.30376870633864,36.03167671128915,32.55113204594155
45.82,0.0,43.1464167522599,35.194658622713355,34.60910913397165
45.83,0.0,41.29249197711405,38.51088206340864,34.70797996645099
45.84,0.0,42.40382692332035,40.65321813476368,29.292716809291115
45.85,0.0,43.6886061316074,38.545465509530345,32.750372197673315
45.86,0.0,43.45036548892246,40.604031499314765,29.386475033039478
45.87,0.0,47.67569318120511,40.1066456573492,32.250928537931074
45.88,0.0,43.25045798291416,39.84636897682573,35.647127579673196
45.89,0.0,42.59323431257184,41.35071434299379,34.172943380631025
45.9,0.0,42.43329170813509,35.42490454796518,31.38127658967074
45.91,0.0,42.55452713798034,35.104647591370274,30.251232051357036
45.92,0.0,44.243713577040005,38.52542391344313,35.897912653048024
45.93,0.0,40.94763990323985,38.68291040447427,33.00747878732751
45.94,0.0,46.24949702365641,37.72893040818995,37.30067250306478
45.95,0.0,41.153807649818596,35.872527588439674,30.880272500787832
45.96,0.0,44.74582737926886,37.18139467967768,33.57172684659521
45.97,0.0,42.07710600481922,37.99546409508949,33.23205515259567
45.98,0.0,43.63540269674983,38.87776002406319,37.88109119326393
45.99,0.0,46.681693324459744,40.21879960383089,36.794715769386
46.0,0.0,43.69624955979291,39.47145598612406,34.24221514769852
46.01,0.0,44.943465935220935,38.34548895035901,35.00992895683822
46.02,0.0,46.6175087253693,38.27355434209701,35.01362655761998
46.03,0.0,44.226319710584285,37.067858238464865,35.64935812388533
46.04,0.0,43.58148622273099,36.81659183415981,36.17011760625899
46.05,0.0,40.21837312236744,36.640049990802964,34.46290606727748
46.06,0.0,43.208676858941345,38.406057882000944,37.08761083002368
46.07,0.0,42.75289142932748,39.41273299882974,30.447834728059544
46.08,0.0,44.2574810864559,36.652883806724255,33.058643395863974
46.09,0.0,47.079675912557356,39.29490506084952,34.64040431371071
46.1,0.0,43.48962641442796,37.65229157612638,37.03135534483249
46.11,0.0,37.991466393468244,38.215408450567196,36.117550125715894
46.12,0.0,42.47593676394649,37.549580297467344,35.44009414079131
46.13,0.0,43.558238630202226,38.685256775008135,34.743312653365756
46.14,0.0,40.80986243932288,39.29326359285666,35.0472826036685
46.15,0.0,41.88392940387898,41.338269990281816,35.83961385902683
46.16,0.0,39.64854017282092,41.15698949597822,34.27516954475054
46.17,0.0,39.64975880939871,41.215598629230975,32.36561145260273
46.18,0.0,40.73376570842137,41.41017100356478,39.98378032417621
46.19,0.0,43.6341027125075,34.09736146379382,33.37839050319026
46.2,0.0,40.96111778684401,32.901328931151355,33.68261447961829
46.21,0.0,44.02991422757204,39.74043361564762,34.174669704350634
46.22,0.0,40.13823017987312,39.92399977981128,33.09417834772717
46.23,0.0,44.03557269338655,38.261816952839304,38.49008758508379
46.24,0.0,43.43771108153276,38.48229117301501,32.45148880386653
46.25,0.0,45.13139169723583,39.496008894278624,34.56019547668949
46.26,0.0,39.833965363680804,38.655748745309104,40.272968321209426
46.27,0.0,44.84135055811919,41.55633746315648,36.32446791176431
46.28,0.0,43.096081079680346,37.64578367400357,36.893044711696355
46.29,0.0,40.19623081520836,33.122917124021875,35.346343964543955
46.3,0.0,42.920683924055204,37.58914570773027,35.52146577244763
46.31,0.0,47.309408046935644,38.065339943484865,33.55265458794059
46.32,0.0,44.664458053903076,38.80894040250231,34.957042285307836
46.33,0.0,41.66353869643437,39.809651460916086,28.859370463894052
46.34,0.0,42.829465399498766,38.725515285351676,38.282434476284884
46.35,0.0,41.15850574573879,36.522188114658846,37.17284737614479
46.36,0.0,41.84786499708024,38.923644832872725,40.88742149694637
46.37,0.0,38.96555684715045,37.62732761606354,37.98123466092117
46.38,0.0,43.75022757878754,38.28100935833964,35.81898437306905
46.39,0.0,45.844549724659714,38.09060334310015,36.39506944087961
46.4,0.0,40.808639985846014,42.459395669491414,37.89642339243343
46.41,0.0,41.21702327609066,39.18228833564217,34.04421659452788
46.42,0.0,41.80793097097617,40.3700399806515,36.804391002245815
46.43,0.0,42.2822396404017,41.303730792966,37.99787490029386
46.44,0.0,40.89658614045521,39.541339609290674,37.76820906802168
46.45,0.0,40.17995469501051,39.503341688295514,36.52618253623277
46.46,0.0,40.37252453708721,40.6819551789952,38.32118154226815
46.47,0.0,39.643365828504905,37.20200813164114,38.32872451288057
46.48,0.0,40.10417427448087,37.52470542663595,34.85333238345761
46.49,0.0,44.22473195507629,35.734941811367285,39.025320544686885
46.5,0.0,42.22767191379612,37.54390764653761,35.8137045885742
46.51,0.0,39.88374127707825,37.05880067198501,36.711269816970955
46.52,0.0,38.85812497901286,34.34320522696281,34.5305423438787
46.53,0.0,41.50341533924554,39.918873832429455,36.4903308276343
46.54,0.0,38.2317238073304,41.843651580694576,39.988014086072184
46.55,0.0,40.830078278222736,35.6162754700436,35.11736647485705
46.56,0.0,38.987639411585,39.18423817854099,32.16661670223394
46.57,0.0,43.24732400028972,33.589882931304665,34.79355055184375
46.58,0.0,39.33905079104463,37.79334976636985,35.804458819140926
46.59,0.0,44.317991598018864,39.88567977617801,37.16481104146189
46.6,0.0,42.45159190867559,37.077130955737786,33.25803422336375
46.61,0.0,42.08778644289813,36.154747688874565,35.01246327937807
46.62,0.0,40.77205281110141,34.43357734560109,38.062846526432246
46.63,0.0,41.97495691027732,39.00791824324448,37.53314878829076
46.64,0.0,39.586444000349196,36.58184560257739,34.570980622351506
46.65,0.0,41.19299440930667,37.91103508214974,37.06430565070796
46.66,0.0,43.187869439977874,39.94420566700221,37.467683953881895
46.67,0.0,39.630445914272265,36.62400130468217,37.89367065337893
46.68,0.0,37.37381621361432,40.33206760765221,40.48039405847317
46.69,0.0,41.46090938071687,40.43270660249679,34.609269197506954
46.7,0.0,41.67292815749839,33.67790606330592,39.61369082681915
46.71,0.0,39.05789068455687,35.75434128925368,38.08501768259721
46.72,0.0,41.20888236969567,36.140742577088226,37.28996845103848
46.73,0.0,38.55049306622557,40.916564788734355,34.612866534978195
46.74,0.0,40.85713349942228,34.3242350924718,35.7101280475327
46.75,0.0,40.81379302642099,37.25768696246003,38.04230029888941
46.76,0.0,43.01686847803244,37.45853660990219,34.54251834524461
46.77,0.0,39.6015256568588,37.74963187532351,35.54779388287901
46.78,0.0,36.889011703586405,35.30931961823259,32.614864767931586
46.79,0.0,37.52097336067541,41.15836006812221,32.682267544569946
46.8,0.0,40.397848385621195,37.079933684271055,35.66099969085385
46.81,0.0,36.55733374210233,35.82814132525939,40.62782020260275
46.82,0.0,39.30479293283169,37.720386343488975,37.429195622573715
46.83,0.0,42.2648040526295,38.27033098121673,35.325090675437814
46.84,0.0,37.18424942345305,40.11777317322126,38.07732085160911
46.85,0.0,40.124646141507014,38.320690713587624,37.75162102390678
46.86,0.0,39.063199727250336,40.071343978666896,36.49992310405565
46.87,0.0,40.142286690663745,36.47198320688365,38.01896942124495
46.88,0.0,39.666719927819244,35.667973945485116,33.585751870928014
46.89,0.0,40.401621714951624,36.06950430411537,33.767011836522336
46.9,0.0,38.98265687413521,35.2495103824674,32.117933862916736
46.91,0.0,40.04953133244404,35.649170432059194,35.39242083347792
46.92,0.0,40.025498058701515,33.79316653332156,35.12194898691162
46.93,0.0,38.879783837437614,36.39329411930544,36.663383527973885
46.94,0.0,37.848447807999385,39.10587511361155,34.17102950999435
46.95,0.0,41.32238098973085,38.9457109551704,36.77983508943689
46.96,0.0,36.88912148213063,38.1774615571387,36.216710007052455
46.97,0.0,42.51436863637539,37.579446531395625,38.20665921180958
46.98,0.0,39.72680256659844,36.92294952413225,33.0406483196942
46.99,0.0,38.85074583316309,37.913865819014354,34.23194948732091
47.0,0.0,39.83252070719225,38.7403509913804,35.82288996469113
47.01,0.0,37.512719256189634,36.352304145934035,36.171151092594776
47.02,0.0,38.128626021113654,35.584843826144926,35.13057402620289
47.03,0.0,44.091626871367104,34.8151019267171,36.467785447019665
47.04,0.0,41.51430630785047,37.598416631663596,37.00237942318582
47.05,0.0,39.509879584889944,34.02016525297747,34.852817387599025
47.06,0.0,37.309918343546975,34.018801428535674,35.96232977979944
47.07,0.0,37.78548155897655,38.245652059821204,40.46690224402874
47.08,0.0,40.691177901697245,35.87994002120729,34.713423282696425
47.09,0.0,39.063763963327716,34.08265641495453,33.466633707973465
47.1,0.0,38.64553969944482,34.87273840676691,37.2629014884613
47.11,0.0,38.7852535303464,35.91870789743017,35.1566389194369
47.12,0.0,41.59237052729855,38.94961517534481,37.34420793499195
47.13,0.0,38.72525683246578,37.156992814347554,35.10002035544092
47.14,0.0,41.10394578836112,36.99632680931993,36.1157314020634
47.15,0.0,41.70476991587367,40.12741470460383,34.78241866502204
47.16,0.0,41.39776203870811,40.88333833212832,36.95383722491119
47.17,0.0,40.73630707374789,37.9223161362686,34.405392637027035
47.18,0.0,39.44975736335831,40.32406012012024,35.817254453425406
47.19,0.0,39.225500544690576,31.925851145641722,36.23677430457614
47.2,0.0,43.88547896827046,35.93104269250117,35.87377619200162
47.21,0.0,41.555802344249884,40.765266641316515,36.53113923999172
47.22,0.0,39.958053912244594,37.2805252468905,32.275944583829585
47.23,0.0,39.21680304178459,37.08597067061154,36.689100449790544
47.24,0.0,39.94076610576006,37.62374526273259,32.635358440547535
47.25,0.0,37.257538823328844,38.073016164673305,34.659632676675855
47.26,0.0,39.9373502401505,33.10844908160458,32.39713644373336
47.27,0.0,39.6741222500525,40.712022312149074,33.59499855012564
47.28,0.0,41.11756562456073,38.93631541664984,36.122571220086016
47.29,0.0,39.704521315473336,36.20844660078472,36.56581578274186
47.3,0.0,41.27972153709564,35.89608791550981,36.62066215381103
47.31,0.0,39.01911562184955,37.00049607131626,39.22759564754164
47.32,0.0,38.36972373221016,35.79982434902327,38.76281908376028
47.33,0.0,41.00784575001707,35.33492203992589,32.63289904176621
47.34,0.0,38.620506564580104,40.20908860160368,36.201015080564446
47.35,0.0,39.411405040465496,35.858751793209045,35.76409160567262
47.36,0.0,42.551436274580304,41.06252126670809,40.40414031962416
47.37,0.0,40.04914354129264,37.73308510181629,39.5138832413809
47.38,0.0,40.35762163728572,37.114763744987464,33.38489950581381
47.39,0.0,39.178286381113715,35.948312356501965,32.927733735005866
47.4,0.0,39.911991173484246,38.49272384639131,34.509732367005064
47.41,0.0,39.4132241730282,39.54265680994498,34.860139474014595
47.42,0.0,42.471270883165104,37.559879320896336,38.167408177149554
47.43,0.0,41.378753159833785,36.48060050851829,35.63250714689246
47.44,0.0,40.40823825175965,38.64374534618421,30.93278669466403
47.45,0.0,40.27460243347808,35.87020910113602,32.91472526271417
47.46,0.0,41.0790122405239,42.22858123221159,37.809892318974796
47.47,0.0,40.1149041284083,35.516352571115135,36.385607949016354
47.48,0.0,39.41851779682421,35.57071032522832,37.05890040043215
47.49,0.0,42.26642157697513,35.069526766462566,34.332015911783124
47.5,0.0,38.82307507154464,34.12524613265573,39.53756602913574
47.51,0.0,39.53040817390808,41.02128726838326,35.267439560218754
47.52,0.0,43.38849826306543,37.837446712451985,34.90392412027126
47.53,0.0,39.594055844344794,38.0911836679629,31.912597743175166
47.54,0.0,37.189694376165285,35.43379252673798,32.57595684491534
47.55,0.0,42.4599768726966,33.35292102138872,35.13062673732593
47.56,0.0,37.98645524591335,39.16479811717244,35.812988929439385
47.57,0.0,38.888892501397244,38.16375038356867,38.811116713845536
47.58,0.0,42.227481977388784,36.44997020412228,34.4654168185791
47.59,0.0,41.98721887652722,38.43764452481659,36.26384041794314
47.6,0.0,40.416123925873656,35.57460665390559,37.49055246874437
47.61,0.0,41.98868709314711,39.77501498131404,34.29783652842008
47.62,0.0,37.005219981524945,34.27601160228929,32.2051676102015
47.63,0.0,38.678094118792124,40.279908493085884,37.14371611371031
47.64,0.0,39.649452531857186,37.82560805375063,36.71573532962582
47.65,0.0,42.85012024119944,37.043392790128145,32.574415937488084
47.66,0.0,42.15244747354245,35.582061943910205,32.37675722062296
47.67,0.0,41.01560066373048,38.804639559264075,37.44440598557569
47.68,0.0,42.64855752524563,37.464311958727265,33.42815814509864
47.69,0.0,42.208866319985994,38.88424837133052,35.55159051061759
47.7,0.0,41.04491663195195,39.81982130714312,34.274592124083256
47.71,0.0,42.33135902382314,38.41285088928377,35.06155668083632
47.72,0.0,44.24167086192439,39.63047445488549,38.81911681919509
47.73,0.0,40.009286938995594,39.13653536093101,36.60694952756671
47.74,0.0,40.267659075077404,37.67474819710541,37.05048176998189
47.75,0.0,43.71999858847264,37.41395779932447,34.887684355534454
47.76,0.0,41.952666302760704,37.70190106353605,36.50285200460706
47.77,0.0,43.203353560722825,38.67721476092512,33.85284746312973
47.78,0.0,44.97334660892838,41.76812792771266,34.37908693157247
47.79,0.0,41.210382038558,38.852320360459785,35.57887450610081
47.8,0.0,39.5545435308443,37.22636608694905,38.053333684055
47.81,0.0,41.14779072786409,38.50899702309517,35.41104479146663
47.82,0.0,40.829822710078126,39.93049546806746,36.81655797531533
47.83,0.0,41.00289352271787,41.455705391741084,35.101903094527486
47.84,0.0,41.22095005494115,40.95892893410764,36.75973199625888
47.85,0.0,40.98604890790171,39.099438141165564,31.02124409079784
47.86,0.0,41.64090000158129,38.45449655205481,39.33657369478611
47.87,0.0,36.31836609854212,38.03779011293487,33.0725152388062
47.88,0.0,41.52761262248125,38.29061386332737,34.89644669635599
47.89,0.0,45.78701310272611,37.749003241400494,34.72468248095248
47.9,0.0,41.36025434618783,37.84903733081498,35.81271555298729
47.91,0.0,43.7675305184493,37.33571822488073,32.86642984301515
47.92,0.0,43.010479002358004,38.12595135128312,36.780471910298914
47.93,0.0,43.99626809255431,39.80148003776432,38.90788564947759
47.94,0.0,45.75474530228748,40.51988042761051,37.22209216536143
47.95,0.0,44.215775809658766,40.58978530309983,36.72982403676074
47.96,0.0,40.67629410624499,39.31100476465084,34.48071998947377
47.97,0.0,42.00731053862952,37.262659863164146,35.202547913459036
47.98,0.0,41.85938545793198,37.06380667704374,33.265398995864686
47.99,0.0,43.42900947459447,34.317383107579516,32.77126063409777
48.0,0.0,40.43506606235825,34.51699014188794,33.688166852651776
48.01,0.0,41.632857525822544,35.28536554576284,36.30576021510656
48.02,0.0,43.151858323476546,38.44400286666087,37.76890735506762
48.03,0.0,45.32957790853589,38.02912452253081,32.60270229128614
48.04,0.0,38.6208596899427,38.7084611922996,29.610453805492824
48.05,0.0,44.25913414553211,36.27412686579655,36.789270799685774
48.06,0.0,39.951690211064275,39.05124121198827,36.49410658895594
48.07,0.0,44.38670660865752,39.05968872767415,32.82953733136622
48.08,0.0,43.34677834814064,36.15934587296371,32.57582913966736
48.09,0.0,42.40405855717305,38.88143448860507,34.26434595833681
48.1,0.0,45.74577638192229,35.1367126297601,34.5225085284006
48.11,0.0,43.30757928919434,37.98466597058397,35.215490275078736
48.12,0.0,40.158160589442254,39.99023285157488,37.25772444682267
48.13,0.0,45.28055339618,32.82070596282768,37.39633361795917
48.14,0.0,41.691522049866784,35.375512420847805,34.47292333954126
48.15,0.0,41.83629785441748,38.22779325259853,34.27736773404459
48.16,0.0,45.91629315043124,39.60544147164397,36.13532318503792
48.17,0.0,42.12361256656172,38.79934585928443,29.67026338834485
48.18,0.0,43.65909330143338,37.61807867356007,38.01194766708826
48.19,0.0,41.66453172373215,38.2013228775424,33.41344850866069
48.2,0.0,44.62034045388359,37.6709434476668,33.83065518925914
48.21,0.0,48.26911527146283,36.77903610257709,35.083204207139104
48.22,0.0,42.48293475719219,37.40434701871334,34.84533232252909
48.23,0.0,42.85216083482939,36.62701226846636,34.44062644372163
48.24,0.0,44.41772205150203,36.911230621444716,36.14115437778678
48.25,0.0,42.40069415591842,37.053768792965165,33.89189068533365
48.26,0.0,40.258190150409675,39.05318112223081,30.512924961687563
48.27,0.0,41.984198105610865,39.09033207634542,33.732904294966154
48.28,0.0,40.70729843644955,35.6564773875154,30.13251578822924
48.29,0.0,42.50721295881873,38.48272736877465,31.648179933718552
48.3,0.0,41.52104012103091,38.37297424567603,33.17476787197799
48.31,0.0,40.49740486093359,33.869174810564516,34.39363609605677
48.32,0.0,48.87087309511106,40.18132675610809,33.509441247813776
48.33,0.0,40.81761990650031,33.480310095968406,30.560694347401743
48.34,0.0,43.73178220314785,34.16431684472247,37.581349220027306
48.35,0.0,45.7858418906936,37.25662423607279,28.145664080241268
48.36,0.0,45.567700713505786,38.34951604917093,33.231967010170365
48.37,0.0,45.17518122497816,38.344450471153024,35.22013344433223
48.38,0.0,37.10391079813762,39.433233307728386,32.65904793445367
48.39,0.0,44.50298136805291,37.479652686203195,33.100013654583194
48.4,0.0,45.01756270644237,35.29305359280584,31.865390012205733
48.41,0.0,43.382751534609284,36.46640451443696,31.00129020497868
48.42,0.0,41.9694763054999,33.67916010155615,30.35292512869141
48.43,0.0,41.782432645992316,36.9037813167941,30.77750519236278
48.44,0.0,43.17496529805179,39.21541517183487,30.813154655442016
48.45,0.0,43.72119678325932,33.96582672966652,33.03491055956113
48.46,0.0,43.39033450808575,42.51823395461512,29.69614988943539
48.47,0.0,44.242563403493406,37.67918384495418,35.395348234128235
48.48,0.0,44.78799712477832,36.35623297948943,29.374624131050098
48.49,0.0,42.03284607988029,37.89345837913716,33.3714392701687
48.5,0.0,45.61238844670697,36.44869565231488,33.19080279133353
48.51,0.0,43.225220346833055,35.51783453278387,31.02306668633837
48.52,0.0,41.583361177878906,36.65266995995706,36.65800249996285
48.53,0.0,42.68045756508799,35.25320228459796,32.503002293670015
48.54,0.0,45.445665337560825,37.49919023587257,32.496852725136904
48.55,0.0,43.37740952562288,37.841884041885486,33.51473087507693
48.56,0.0,41.95200095615667,33.6349674138849,33.21294166421006
48.57,0.0,44.373822323906225,35.93099668485335,26.444227360745575
48.58,0.0,40.59367332691509,31.738572215212336,32.317480797975676
48.59,0.0,47.20460435731527,39.49901390925242,28.87329139616774
48.6,0.0,41.83799932702021,39.11834868022693,29.969235095661347
48.61,0.0,46.24087936787032,40.45287144877239,29.862987396651185
48.62,0.0,44.29118267801367,37.25409143624032,31.226738180823247
48.63,0.0,39.997612380312006,34.723939331236224,31.19110880868264
48.64,0.0,44.27267674465325,34.16209670612896,28.765006950840363
48.65,0.0,39.143012643182125,38.16873764354323,30.396049509776397
48.66,0.0,40.468765644716775,34.86849712692151,30.5336342705992
48.67,0.0,40.87453850744759,38.76035257766752,30.500010129338442
48.68,0.0,42.94516554521202,38.91854022216059,29.794156017448742
48.69,0.0,38.97789906769808,35.54313963813501,29.9259466098467
48.7,0.0,44.16684173712615,32.48067412630278,29.435995383545496
48.71,0.0,42.69196683712175,31.61453626365896,29.764921638443404
48.72,0.0,41.87490197608203,35.59560432041342,31.464390124334123
48.73,0.0,41.88797474235681,38.26112570226249,30.626738017543218
48.74,0.0,39.8760098304108,38.90249790387802,25.570492421767618
48.75,0.0,40.923799796171004,40.98729751259554,27.46607912138349
48.76,0.0,44.465689957575,37.45095326985164,27.036094287435684
48.77,0.0,40.19215099329559,33.48374373614582,31.499509840382533
48.78,0.0,41.00703165806522,34.979408886169324,30.42673677617052
48.79,0.0,41.15636329902523,34.59340526757085,27.03958599312304
48.8,0.0,43.77543500077374,39.38670381559785,28.75199732839242
48.81,0.0,37.704877623828835,32.962012164962225,29.70614231123567
48.82,0.0,39.60966208820708,33.58988163193931,28.246244822805956
48.83,0.0,43.179342059188336,31.88248213232795,28.3067000167684
48.84,0.0,44.364689616589544,34.345498533058596,32.75195863612335
48.85,0.0,41.99610582811589,35.83699053566519,29.02435910868672
48.86,0.0,43.304848434157314,37.28398113883255,26.11848065976389
48.87,0.0,41.406865782029435,35.099735962584006,27.284250509906954
48.88,0.0,41.27854663599341,37.49400068104949,30.036074682745536
48.89,0.0,38.949300759295404,35.811903245184915,32.81395395603364
48.9,0.0,44.00164766978263,35.1811160817901,31.97193697608228
48.91,0.0,40.284343234475315,38.03265229498945,26.805566806077916
48.92,0.0,42.476767171003175,35.39121376946347,27.136091030294068
48.93,0.0,42.62133581307319,32.04987078529473,24.326357934946955
48.94,0.0,42.99795112030758,35.03035273974946,28.191777958228975
48.95,0.0,40.536919970882934,33.4488995297103,25.135116906576464
48.96,0.0,42.430451325804555,33.62897021631335,27.093096759017275
48.97,0.0,39.02230191031439,35.37985738018252,27.129357265416246
48.98,0.0,37.25054815051801,37.95011584731313,26.988694751392906
48.99,0.0,39.75452937106263,35.73905258765035,22.6377545327701
49.0,0.0,39.845731008966,37.35621716423218,27.93700631063421
49.01,0.0,39.24952369239953,34.06764623517321,25.15890064053181
49.02,0.0,39.567812052354725,33.784181894578374,25.08356833187563
49.03,0.0,37.89438325512371,30.302085678784305,22.98731564980485
49.04,0.0,40.11479137080598,34.30524838520649,25.74037174474629
49.05,0.0,38.67245042882108,36.535865262336905,23.87909744382505
49.06,0.0,37.00943865905448,35.03544782721901,24.90829667996463
49.07,0.0,38.551938122081076,32.39663388540346,26.789049486043872
49.08,0.0,39.445996729237955,34.09529155723729,26.68902663998384
49.09,0.0,36.84890979956608,34.56347773451453,23.448381953242983
49.1,0.0,36.87981491187728,33.77061022089846,26.00173349356136
49.11,0.0,38.96890922128927,33.96250349386311,28.794027661739165
49.12,0.0,39.04186334935852,33.232577647453546,27.83067632803363
49.13,0.0,40.527820660831686,33.82162564864196,27.26780518244786
49.14,0.0,37.09110933815691,35.40428388270076,24.012813158022997
49.15,0.0,37.66393860348621,34.46063602414026,26.481864177298878
49.16,0.0,38.74662083482536,31.164500852984645,21.68417538391173
49.17,0.0,37.10776180544615,32.81250835530283,22.320458506170294
49.18,0.0,40.37158971649242,31.061014828467858,23.727835778960266
49.19,0.0,37.82994705994208,36.16794172966879,25.5171240459651
49.2,0.0,38.06544578812345,32.16815284048914,24.015685445384143
49.21,0.0,38.667577462068245,31.45120916860335,22.96841468681258
49.22,0.0,36.772540610280885,31.684655976142313,23.94211995966618
49.23,0.0,38.080221505632124,29.495725963149916,24.528134481362194
49.24,0.0,39.79278128103978,28.526837505895156,24.76194478045348
49.25,0.0,41.19128530997042,31.39681293341084,25.16472527775904
49.26,0.0,37.91651312931993,34.32747424494862,24.514824613300643
49.27,0.0,36.73094844344063,31.124795143719577,24.411975032924577
49.28,0.0,37.988147815370745,33.71707046238977,24.24633702924331
49.29,0.0,35.87808254503325,30.550192285998435,24.021011732430715
49.3,0.0,37.1581563976076,32.02777018636465,26.843284122039716
49.31,0.0,36.6044549287089,29.695605290502627,23.363928027716288
49.32,0.0,37.90214608481573,30.289276646491686,25.79899605760661
49.33,0.0,36.75723274182109,31.702955734548798,23.146174610020783
49.34,0.0,34.08933973151821,29.046666327100045,23.75555662907431
49.35,0.0,39.09118312131264,31.708768628243746,21.285584317171796
49.36,0.0,38.09959777484685,29.34389776579546,23.44972443317122
49.37,0.0,37.854050044564104,30.309498616428947,24.587463439168694
49.38,0.0,35.72330786778694,30.933500744029704,21.7679622060625
49.39,0.0,37.019805489359136,30.89000644247903,24.672335684539977
49.4,0.0,34.2312949865872,32.0341698821845,21.26244285024488
49.41,0.0,38.67784870596137,33.269980034537255,22.24265431228523
49.42,0.0,37.029430230331236,32.21358657022956,25.070024239882823
49.43,0.0,36.36794462506058,34.86453037285151,21.805477767883396
49.44,0.0,36.42848957006998,30.85547344055706,25.146048862402765
49.45,0.0,35.13557112699614,31.624282028525528,21.30960993728438
49.46,0.0,34.845393829147255,32.31984463051135,25.188578018040076
49.47,0.0,34.2457422260773,32.629818007745264,22.924617184384072
49.48,0.0,34.40794786691045,29.312352042933973,23.51322921258072
49.49,0.0,33.340721499698795,28.374260135892346,22.65545898485549
49.5,0.0,41.04003053812061,29.389521329763248,21.234158402956318
49.51,0.0,35.02836501983319,33.21663332327127,21.980091514057214
49.52,0.0,32.81023924150046,31.415471808413713,26.447867590744277
49.53,0.0,34.44043270202437,26.32481956572461,23.308925359675403
49.54,0.0,32.67948025050661,29.536916661298704,21.86287872541869
49.55,0.0,34.084529343141874,29.65460799513605,21.380325303295585
49.56,0.0,33.679954625023406,30.583792526532193,23.869557584763665
49.57,0.0,38.321985453907025,30.002582610593013,23.671440779459942
49.58,0.0,34.813589111157455,32.53193724344248,23.184338092572123
49.59,0.0,37.427290899652505,33.70909187968,23.33952026388578
49.6,0.0,32.62765581208953,27.568639568444645,23.90539577028163
49.61,0.0,37.26261691163432,27.446800702085763,24.719107539928324
49.62,0.0,34.85249778686163,29.910682947082886,22.489516776462946
49.63,0.0,37.414389899017664,31.980084149031907,24.168421809453655
49.64,0.0,31.756071488627896,28.100186128800924,20.98586985885159
49.65,0.0,33.420430592790105,28.412039292711402,20.20331320250541
49.66,0.0,32.174243244957445,30.51949435096693,22.996858019581033
49.67,0.0,35.76973816977072,31.04197275463115,25.25078981451627
49.68,0.0,36.60358671782646,29.4242922078892,24.67015784248489
49.69,0.0,38.9680819066955,31.419408303591005,20.86683782234637
49.7,0.0,34.50854946264599,30.27579070159246,21.69115732871101
49.71,0.0,35.486837420661,33.612306305117656,23.181635587857983
49.72,0.0,31.325858934755594,31.548463186393306,21.332528476719073
49.73,0.0,35.63383126927202,29.193311891085383,22.018549763299134
49.74,0.0,35.53783419715787,31.364698873504068,20.773768562446207
49.75,0.0,31.89470327735358,28.161598773543165,21.200558920129623
49.76,0.0,33.38529513134748,28.62636761465263,20.803761123889856
49.77,0.0,33.70612196778697,24.775685172897308,19.784476461569184
49.78,0.0,34.252655883386275,30.014647716289083,21.64785186169988
49.79,0.0,31.807097978959472,28.472257560328572,21.97093141531242
49.8,0.0,31.20900195511362,31.670803311977327,22.365384363843454
49.81,0.0,33.60465037136009,28.870231635268926,19.854412134572495
49.82,0.0,31.84620134603815,28.759737316344395,23.612275125840227
49.83,0.0,33.804722487602206,27.460798249441325,20.645349376192733
49.84,0.0,37.89340164437443,25.07889344533629,18.625582758401627
49.85,0.0,31.885601554098834,28.389085332404935,21.912186432391486
49.86,0.0,33.544873284636445,28.81894231174975,20.43675739971971
49.87,0.0,35.54330706764425,30.44947086461592,22.958705664286857
49.88,0.0,32.12800440886245,26.87385914265302,22.62804650309483
49.89,0.0,33.62238887896613,26.56278982387945,16.107041502995227
49.9,0.0,30.802926407499317,26.468776761016898,19.017036544306762
49.91,0.0,32.47577736631966,25.442817871178356,19.931914224088832
49.92,0.0,30.935808789940133,30.240212198380227,17.5649153945449
49.93,0.0,35.285356431097576,30.853003410269686,21.276718767346324
49.94,0.0,30.94507444508422,27.994287326577165,20.600153451448108
49.95,0.0,28.44917681347547,28.71734944024577,19.175158265842324
